"","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","WnvPresent","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"4850","2400 East 105th Street, Chicago, IL 60617, USA","CULEX RESTUANS","24"," E 105TH ST","T128","2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4851","South Cottage Grove Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","10"," S COTTAGE GROVE","T102","1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4852","South Cottage Grove Avenue, Chicago, IL, USA","CULEX RESTUANS","10"," S COTTAGE GROVE","T102","1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4853","South Cottage Grove Avenue, Chicago, IL, USA","CULEX PIPIENS","10"," S COTTAGE GROVE","T102","1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4854","4000 East 130th Street, Chicago, IL 60633, USA","CULEX PIPIENS/RESTUANS","40"," E 130TH ST","T221","4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4855","4000 East 130th Street, Chicago, IL 60633, USA","CULEX PIPIENS/RESTUANS","40"," E 130TH ST","T221","4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4856","4000 East 130th Street, Chicago, IL 60633, USA","CULEX RESTUANS","40"," E 130TH ST","T221","4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4857","4000 East 130th Street, Chicago, IL 60633, USA","CULEX PIPIENS","40"," E 130TH ST","T221","4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4858","9100 West Higgins Road, Rosemont, IL 60018, USA","CULEX PIPIENS/RESTUANS","91"," W HIGGINS RD","T009","9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4859","9100 West Higgins Road, Rosemont, IL 60018, USA","CULEX PIPIENS/RESTUANS","91"," W HIGGINS RD","T009","9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4860","9100 West Higgins Road, Rosemont, IL 60018, USA","CULEX RESTUANS","91"," W HIGGINS RD","T009","9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4861","9100 West Higgins Road, Rosemont, IL 60018, USA","CULEX PIPIENS","91"," W HIGGINS RD","T009","9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4862","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4863","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4864","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4865","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4866","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4867","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4868","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4869","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4870","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4871","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4872","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4873","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4874","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4875","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4876","Ohare Court, Bensenville, IL 60106, USA","CULEX PIPIENS/RESTUANS","10"," W OHARE","T903","1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4877","Ohare Court, Bensenville, IL 60106, USA","CULEX RESTUANS","10"," W OHARE","T903","1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4878","Ohare Court, Bensenville, IL 60106, USA","CULEX RESTUANS","10"," W OHARE","T903","1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4879","Ohare Court, Bensenville, IL 60106, USA","CULEX PIPIENS","10"," W OHARE","T903","1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4880","Ohare Court, Bensenville, IL 60106, USA","CULEX PIPIENS","10"," W OHARE","T903","1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4881","4800 West Montana Street, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS","48"," W MONTANA ST","T222","4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4882","4800 West Montana Street, Chicago, IL 60639, USA","CULEX RESTUANS","48"," W MONTANA ST","T222","4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4883","4800 West Montana Street, Chicago, IL 60639, USA","CULEX PIPIENS","48"," W MONTANA ST","T222","4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4884","5100 North Mont Clare Avenue, Chicago, IL 60656, USA","CULEX PIPIENS","51"," N MONT CLARE AVE","T223","5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4885","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX PIPIENS/RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4886","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4887","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX PIPIENS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4888","East 91st Place, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","65"," E 91ST PL","T227","6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,0,2009-07-17,70,57,64,-10,51,56,1,0,431,1925,0,29.15,29.87,10.6,30,10.8
"4889","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4890","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4891","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,1,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4892","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4893","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4894","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4895","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4896","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX PIPIENS/RESTUANS","25"," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4897","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4898","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX RESTUANS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4899","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX RESTUANS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4900","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4901","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX SALINARIUS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4902","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4903","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4904","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4905","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4906","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX PIPIENS/RESTUANS","75"," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4907","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX RESTUANS","75"," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4908","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX PIPIENS","75"," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4909","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","36"," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4910","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX RESTUANS","36"," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4911","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS","36"," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4912","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS","72"," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4913","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX RESTUANS","72"," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4914","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX PIPIENS","72"," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4915","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS/RESTUANS","58"," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4916","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX RESTUANS","58"," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4917","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS","58"," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4918","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","50"," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,1,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4919","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX RESTUANS","50"," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4920","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS","50"," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4921","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX TERRITANS","50"," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4922","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS","14"," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4923","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX RESTUANS","14"," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4924","Chicago, IL, USA","CULEX RESTUANS","43"," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4925","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS","28"," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4926","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX RESTUANS","28"," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4927","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS","70","  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4928","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX RESTUANS","70","  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4929","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX PIPIENS/RESTUANS","37"," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4930","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX RESTUANS","37"," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4931","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX PIPIENS","37"," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4932","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX PIPIENS/RESTUANS","45"," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4933","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX RESTUANS","45"," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4934","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX PIPIENS","45"," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4935","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX PIPIENS/RESTUANS","46"," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4936","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX RESTUANS","46"," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4937","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS","70"," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4938","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS","70"," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4939","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS","30"," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4940","1100 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS","11"," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4941","1100 South California Avenue, Chicago, IL 60612, USA","CULEX RESTUANS","11"," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4942","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS/RESTUANS","10"," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
"4943","3300 North Rutherford Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","33"," N RUTHERFORD AVE","T144","3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0,2009-07-24,83,61,72,-2,59,64,0,7,437,1919,0.14,29.08,29.83,8.9,23,9.8
