Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2,9/9/2011,72,64,68,NA,61,63,0,3,NA,NA,RA BR,NA,NA,NA,0.11,29.28,29.94,7.9,4,8.4
1,9/10/2011,78,56,67,1,59,62,0,2,526,1812,BR,0,NA,0,0,29.29,30,0.9,14,3.1
2,9/10/2011,76,58,67,NA,60,63,0,2,NA,NA,FG+ BR,NA,NA,NA,0.01,29.34,29.99,0.9,14,2
1,9/11/2011,83,57,70,5,59,63,0,5,527,1810,BR,0,NA,0,0,29.27,29.99,5.1,27,5.5
2,9/11/2011,83,60,72,NA,59,64,0,7,NA,NA,BR,NA,NA,NA,0,29.33,29.98,4.3,25,4.7
1,9/12/2011,86,64,75,10,59,65,0,10,528,1809, ,0,NA,0,0,29.18,29.91,10.5,23,10.9
2,9/12/2011,86,64,75,NA,59,65,0,10,NA,NA, ,NA,NA,NA,0,29.24,29.9,9.2,23,9.3
1,9/13/2011,73,56,65,0,54,59,0,0,529,1807,BR HZ FU,0,NA,0,0,29.2,29.9,4.9,31,8.7
2,9/13/2011,76,58,67,NA,55,61,0,2,NA,NA,HZ FU,NA,NA,NA,0,29.26,29.89,3.4,31,7.8
1,9/14/2011,58,47,53,-11,43,49,12,0,530,1805,RA BR HZ FU,0,NA,0,0.08,29.39,30.09,6.3,34,7.3
2,9/14/2011,60,48,54,NA,45,51,11,0,NA,NA,RA BR HZ FU,NA,NA,NA,0,29.47,NA,6,32,NA
1,9/15/2011,59,42,51,-13,35,44,14,0,531,1803, ,0,NA,0,0,29.61,30.33,7.4,1,8.5
2,9/15/2011,60,44,52,NA,36,45,13,0,NA,NA, ,NA,NA,NA,0,29.67,30.32,7.2,36,9
1,9/16/2011,58,46,52,-12,40,47,13,0,532,1760, ,0,NA,0,0,29.59,30.33,1.4,8,3.3
2,9/16/2011,59,48,54,NA,38,47,11,0,NA,NA, ,NA,NA,NA,0,29.65,30.33,2.6,13,3.7
1,9/17/2011,68,50,59,-5,45,52,6,0,533,1758, ,0,NA,0,0,29.53,30.27,7.7,11,8.9
2,9/17/2011,69,52,61,NA,44,52,4,0,NA,NA, ,NA,NA,NA,0,29.59,30.27,8.7,11,9.6
1,9/18/2011,65,55,60,-4,55,57,5,0,535,1756,RA DZ BR,0,NA,0,0.43,29.34,30.11,8.9,15,9.5
2,9/18/2011,66,56,61,NA,54,57,4,0,NA,NA,RA DZ BR,NA,NA,NA,0.34,29.41,30.11,7.4,14,8
1,9/19/2011,69,54,62,-1,58,60,3,0,536,1755,RA BR,0,NA,0,0.24,29.24,29.96,4.1,29,5.8
2,9/19/2011,68,56,62,NA,58,60,3,0,NA,NA,RA BR,NA,NA,NA,0.41,29.3,29.96,3.8,26,5.8
1,9/20/2011,74,49,62,0,54,58,3,0,537,1753,NAIFG BCFG BR,0,NA,0,0,29.26,NA,7.3,18,7.3
2,9/20/2011,75,53,64,NA,54,58,1,0,NA,NA,FG+ BCFG BR,NA,NA,NA,0.01,29.33,29.99,5.8,17,6.1
1,9/21/2011,71,56,64,2,49,56,1,0,538,1751,RA,0,NA,0,0,29.23,29.95,10.2,25,11
2,9/21/2011,72,57,65,NA,49,56,0,0,NA,NA, ,NA,NA,NA,0,29.29,29.94,9.4,24,10.3
1,9/22/2011,64,51,58,-4,47,52,7,0,539,1749, ,0,NA,0,0,29.36,30.08,4.6,27,6.9
2,9/22/2011,63,53,58,NA,47,52,7,0,NA,NA, ,NA,NA,NA,0,29.42,30.08,6.5,25,7.2
1,9/23/2011,62,48,55,-6,44,49,10,0,540,1748, ,0,NA,0,0,29.33,30.06,5.9,36,7
2,9/23/2011,62,48,55,NA,46,51,10,0,NA,NA,RA,NA,NA,NA,0.02,29.38,30.05,4.1,36,6.4
1,9/24/2011,62,51,57,-4,49,51,8,0,541,1746,RA BR,0,NA,0,0.14,29.26,29.99,3.6,3,4.6
2,9/24/2011,63,51,57,NA,48,52,8,0,NA,NA,RA BR,NA,NA,NA,0.07,29.31,29.98,2.9,4,5.3
1,9/25/2011,64,51,58,-3,53,55,7,0,542,1744,RA,0,NA,0,0.08,29.13,29.87,4.1,14,5.5
2,9/25/2011,65,53,59,NA,53,55,6,0,NA,NA,RA BR,NA,NA,NA,0.23,29.18,29.87,4.7,13,5.8
1,9/26/2011,60,53,57,-3,51,53,8,0,543,1742,RA BR,0,NA,0,1.21,28.92,29.65,8.8,18,15.4
2,9/26/2011,63,53,58,NA,50,53,7,0,NA,NA,RA BR,NA,NA,NA,0.9,28.98,29.65,8.1,19,12.4
1,9/27/2011,63,54,59,-1,53,55,6,0,544,1741,RA BR,0,NA,0,0.31,29,29.71,4.3,6,8.3
2,9/27/2011,63,54,59,NA,53,55,6,0,NA,NA,RA BR,NA,NA,NA,0.25,29.05,29.7,2.4,5,7.1
1,9/28/2011,63,53,58,-1,54,55,7,0,545,1739,RA BR,0,NA,0,0.77,29.07,29.78,6.5,32,7
2,9/28/2011,64,53,59,NA,54,55,6,0,NA,NA,RA BR,NA,NA,NA,0.15,29.12,29.77,5.7,32,6.7
1,9/29/2011,66,49,58,-1,51,53,7,0,546,1737,RA BR,0,NA,0,0.06,28.98,29.7,11.7,28,13.5
2,9/29/2011,66,51,59,NA,50,54,6,0,NA,NA,RA DZ BR,NA,NA,NA,0.09,29.03,29.7,11.2,27,12.7
1,9/30/2011,57,45,51,-8,41,47,14,0,547,1735,RA,0,NA,0,0.09,29.32,30.01,14.6,34,15
2,9/30/2011,58,47,53,NA,42,47,12,0,NA,NA,RA,NA,NA,NA,0.17,29.37,30,15.4,34,16.3
1,10/1/2011,56,42,49,-9,40,45,16,0,548,1734, ,0,NA,0,0,29.53,30.26,9.6,36,10.3
2,10/1/2011,56,44,50,NA,40,45,15,0,NA,NA, ,NA,NA,NA,0,29.59,30.26,10.7,35,11.2
1,10/2/2011,66,41,54,-4,38,46,11,0,549,1732, ,0,NA,0,0,29.47,30.22,4.7,32,5.4
2,10/2/2011,65,41,53,NA,39,46,12,0,NA,NA, ,NA,NA,NA,0,29.54,30.22,4.1,32,4.6
1,10/3/2011,69,44,57,0,45,50,8,0,550,1730, ,0,NA,0,0,29.48,30.21,3.4,3,5
2,10/3/2011,70,45,58,NA,44,50,7,0,NA,NA, ,NA,NA,NA,0,29.54,30.2,3.6,2,4.1
1,10/4/2011,76,43,60,3,47,52,5,0,552,1729, ,0,NA,0,0,29.52,30.25,1.1,16,2.3
2,10/4/2011,74,46,60,NA,47,53,5,0,NA,NA, ,NA,NA,NA,0,29.58,30.25,0.7,15,1.7
1,10/5/2011,80,49,65,8,48,55,0,0,553,1727, ,0,NA,0,0,29.49,30.22,1.9,18,3.2
2,10/5/2011,80,52,66,NA,47,55,0,1,NA,NA, ,NA,NA,NA,0,29.55,30.21,1.3,17,2.9
1,10/6/2011,81,50,66,10,51,58,0,1,554,1725, ,0,NA,0,0,29.5,30.23,3.8,15,4.6
2,10/6/2011,81,56,69,NA,50,58,0,4,NA,NA, ,NA,NA,NA,0,29.57,30.22,3.9,15,4.6
1,10/7/2011,84,54,69,13,53,59,0,4,555,1724, ,0,NA,0,0,29.52,30.25,7.5,18,7.7
2,10/7/2011,84,59,72,NA,51,59,0,7,NA,NA, ,NA,NA,NA,0,29.59,30.24,6.4,17,6.8
1,10/8/2011,82,54,68,12,54,60,0,3,556,1722, ,0,NA,0,0,29.56,30.27,7.2,19,7.6
2,10/8/2011,82,61,72,NA,53,60,0,7,NA,NA, ,NA,NA,NA,0,29.62,30.27,6.3,19,6.9
1,10/9/2011,80,52,66,11,51,58,0,1,557,1720, ,0,NA,0,0,29.55,30.29,2.8,9,3.8
2,10/9/2011,80,56,68,NA,51,58,0,3,NA,NA, ,NA,NA,NA,0,29.62,30.28,3.1,10,3.8
1,10/10/2011,76,54,65,10,51,57,0,0,558,1719, ,0,NA,0,0,29.39,30.13,5.2,16,6
2,10/10/2011,77,58,68,NA,49,58,0,3,NA,NA, ,NA,NA,NA,0,29.45,30.12,5.9,16,6.4
1,10/11/2011,79,57,68,14,54,60,0,3,559,1717, ,0,NA,0,0,29.23,29.97,4.1,15,4.9
2,10/11/2011,78,58,68,NA,52,59,0,3,NA,NA, ,NA,NA,NA,0,29.29,29.97,3.8,13,4.6
1,10/12/2011,78,55,67,13,52,58,0,2,600,1715, ,0,NA,0,0,29.03,29.77,7,14,8.1
2,10/12/2011,77,57,67,NA,51,58,0,2,NA,NA, ,NA,NA,NA,0,29.08,29.76,6,14,6.8
1,10/13/2011,66,52,59,6,55,58,6,0,602,1714,RA BR,0,NA,0,0.28,28.81,29.54,4.3,26,7
2,10/13/2011,64,52,58,NA,55,57,7,0,NA,NA,RA BR,NA,NA,NA,0.49,28.87,29.53,2.8,24,6
1,10/14/2011,62,48,55,2,41,48,10,0,603,1712, ,0,NA,0,0,28.9,29.6,15.4,28,15.6
2,10/14/2011,61,49,55,NA,41,48,10,0,NA,NA, ,NA,NA,NA,0,28.97,29.61,15.1,27,15.3
1,10/15/2011,62,47,55,2,36,46,10,0,604,1711, ,0,NA,0,0,29.1,29.8,14.8,27,15.3
2,10/15/2011,61,47,54,NA,36,46,11,0,NA,NA, ,NA,NA,NA,0,29.18,29.81,14.9,26,15.1
1,10/16/2011,62,48,55,3,39,46,10,0,605,1709,RA,0,NA,0,0.17,29.08,29.81,7.4,28,8.5
2,10/16/2011,60,46,53,NA,39,46,12,0,NA,NA,RA,NA,NA,NA,0.12,29.15,29.81,6.7,26,8.1
1,10/17/2011,59,41,50,-2,33,42,15,0,606,1707, ,0,NA,0,0,29.11,29.85,10.2,26,10.4
2,10/17/2011,57,40,49,NA,33,42,16,0,NA,NA, ,NA,NA,NA,0,29.18,29.86,11.2,25,11.3
1,10/18/2011,54,41,48,-3,37,43,17,0,607,1706,RA,0,NA,0,0.06,29.09,29.83,6.4,1,8.5
2,10/18/2011,54,40,47,NA,38,43,18,0,NA,NA,RA DZ BR,NA,NA,NA,0.02,29.15,29.83,5.3,36,7.2
1,10/19/2011,49,44,47,-4,40,44,18,0,608,1704,RA BR,0,NA,0,0.85,28.93,29.69,17.1,36,18
2,10/19/2011,49,44,47,NA,41,44,18,0,NA,NA,RA BR,NA,NA,NA,0.84,28.97,29.67,19.6,1,19.9
1,10/20/2011,47,43,45,-5,37,42,20,0,610,1703,RA,0,NA,0,0.08,29,29.69,15.8,32,16.1
2,10/20/2011,46,42,44,NA,38,42,21,0,NA,NA,RA,NA,NA,NA,0.07,29.05,29.69,14.4,31,14.9
1,10/21/2011,55,38,47,-3,34,41,18,0,611,1701, ,0,NA,0,0,29.32,30.03,4.6,29,5.4
2,10/21/2011,54,37,46,NA,34,41,19,0,NA,NA, ,NA,NA,NA,0,29.39,30.04,4.3,28,5.7
1,10/22/2011,66,34,50,0,37,44,15,0,612,1660, ,0,NA,0,0,29.28,30.02,3.2,23,3.7
2,10/22/2011,66,38,52,NA,37,45,13,0,NA,NA, ,NA,NA,NA,0,29.35,30.03,3.7,21,3.9
1,10/23/2011,68,38,53,4,41,48,12,0,613,1658,TSRA RA BR,0,NA,0,0.2,29.19,29.93,6.1,22,6.9
2,10/23/2011,67,41,54,NA,42,49,11,0,NA,NA,TSRA RA,NA,NA,NA,0.22,29.25,29.94,5.9,23,6.9
1,10/24/2011,63,45,54,5,39,46,11,0,614,1657, ,0,NA,0,0,29.34,30.05,5.7,28,7.3
2,10/24/2011,63,45,54,NA,39,47,11,0,NA,NA,RA,NA,NA,NA,0.06,29.41,30.05,5,27,7.1
1,10/25/2011,74,45,60,12,46,53,5,0,616,1656,RA,0,NA,0,0.02,29.11,29.86,7.6,19,11.9
2,10/25/2011,74,49,62,NA,45,53,3,0,NA,NA,TS TSRA BR,NA,NA,NA,0.13,29.19,29.87,9,19,10.8
1,10/26/2011,53,47,50,2,42,46,15,0,617,1654, ,0,NA,0,0,29.19,29.91,12.4,36,12.6
2,10/26/2011,54,47,51,NA,42,46,14,0,NA,NA,BR,NA,NA,NA,0,29.24,29.9,13.9,36,14.2
1,10/27/2011,53,39,46,-2,37,42,19,0,618,1653,RA,0,NA,0,0.12,29.34,30.04,3.6,35,5.8
2,10/27/2011,51,38,45,NA,38,42,20,0,NA,NA,RA BR,NA,NA,NA,0.16,29.4,30.05,3.5,1,6.9
1,10/28/2011,55,35,45,-2,33,40,20,0,619,1651, ,0,NA,0,0.03,29.36,30.1,4.9,22,5.6
2,10/28/2011,54,36,45,NA,32,40,20,0,NA,NA, ,NA,NA,NA,0,29.43,30.12,5.2,21,5.7
1,10/29/2011,55,34,45,-2,30,38,20,0,620,1650, ,0,NA,0,0,29.34,30.07,4.6,28,5.2
2,10/29/2011,54,36,45,NA,29,38,20,0,NA,NA, ,NA,NA,NA,0,29.4,30.08,3.8,26,4.8
1,10/30/2011,57,33,45,-1,36,41,20,0,622,1649,RA BR,0,NA,0,0.17,29.27,30.02,10.6,19,11.1
2,10/30/2011,57,37,47,NA,34,42,18,0,NA,NA,RA,NA,NA,NA,0.11,29.34,30.03,10.6,19,11.2
1,10/31/2011,53,36,45,-1,36,40,20,0,623,1647,BR,0,NA,0,0,29.34,30.06,3.9,25,4.8
2,10/31/2011,53,39,46,NA,35,41,19,0,NA,NA,BR,NA,NA,NA,0,29.41,30.08,4.4,24,5.1
1,5/1/2012,65,49,57,4,52,55,8,0,448,1849,RA BR HZ,0,NA,0,0.09,29.18,29.92,6.2,12,7.7
2,5/1/2012,64,52,58,NA,53,56,7,0,NA,NA,RA BR HZ,NA,NA,NA,0.32,29.24,29.92,5.5,12,6.3
1,5/2/2012,80,58,69,15,60,64,0,4,447,1850,FG+ BR,0,NA,0,0,29.12,29.84,8.1,21,10.1
2,5/2/2012,78,60,69,NA,60,64,0,4,NA,NA,BR,NA,NA,NA,0,29.19,29.83,7.5,20,9.6
1,5/3/2012,86,66,76,22,65,69,0,11,446,1851,TS TSRA,0,NA,0,1.34,29.16,29.86,10.8,21,12
2,5/3/2012,86,69,78,NA,64,69,0,13,NA,NA,TSRA RA BR VCTS,NA,NA,NA,0.07,29.23,29.86,12.8,21,13.3
1,5/4/2012,73,55,64,10,55,58,1,0,444,1852,TSRA BR HZ,0,NA,0,0.28,29.23,29.94,5.2,5,9.2
2,5/4/2012,72,51,62,NA,55,58,3,0,NA,NA,TSRA BR HZ,NA,NA,NA,0.28,29.28,29.93,6.8,2,10
1,5/5/2012,60,52,56,1,52,54,9,0,443,1853,RA BR HZ,0,NA,0,0,29.29,30.01,8,4,8.3
2,5/5/2012,63,53,58,NA,54,56,7,0,NA,NA,BR HZ,NA,NA,NA,0,29.34,30,7.4,2,7.7
1,5/6/2012,70,51,61,6,53,56,4,0,442,1855,TS TSRA RA BR,0,NA,0,0.8,29.22,29.94,5,6,8.5
2,5/6/2012,73,54,64,NA,54,57,1,0,NA,NA,TSRA BR,NA,NA,NA,0.4,29.27,29.92,3.4,6,7.2
1,5/7/2012,64,52,58,3,55,57,7,0,441,1856,TSRA RA FG+ FG BR HZ,0,NA,0,0.47,29.15,29.87,2.3,34,5.4
2,5/7/2012,61,54,58,NA,56,57,7,0,NA,NA,TSRA RA FG+ FG BR,NA,NA,NA,0.59,29.2,29.86,1.4,5,5.1
1,5/8/2012,70,52,61,5,45,53,4,0,439,1857,BR,0,NA,0,0,29.13,29.86,8.3,28,8.9
2,5/8/2012,70,51,61,NA,45,53,4,0,NA,NA,FG+,NA,NA,NA,0.01,29.2,29.85,8.4,27,8.9
1,5/9/2012,60,47,54,-2,43,49,11,0,438,1858,RA,0,NA,0,0.06,29.2,29.92,4.2,1,7.6
2,5/9/2012,60,46,53,NA,43,48,12,0,NA,NA, ,NA,NA,NA,0,29.26,29.91,3.9,36,7.8
1,5/10/2012,67,46,57,1,34,46,8,0,437,1859, ,0,NA,0,0,29.29,30,3.2,5,7.5
2,5/10/2012,65,45,55,NA,33,46,10,0,NA,NA, ,NA,NA,NA,0,29.35,30,2.8,4,5.9
1,5/11/2012,78,43,61,4,40,52,4,0,436,1860, ,0,NA,0,0,29.36,30.08,9.3,20,9.5
2,5/11/2012,78,48,63,NA,38,52,2,0,NA,NA, ,NA,NA,NA,0,29.44,30.08,9.3,20,9.8
1,5/12/2012,69,53,61,4,42,51,4,0,435,1901,RA,0,NA,0,0.03,29.51,30.22,5.7,3,9.3
2,5/12/2012,67,51,59,NA,45,51,6,0,NA,NA,TSRA RA,NA,NA,NA,0.25,29.57,30.21,5.4,2,8.8
1,5/13/2012,72,50,61,3,31,48,4,0,434,1902, ,0,NA,0,0,29.45,30.18,7.4,4,7.8
2,5/13/2012,69,53,61,NA,33,48,4,0,NA,NA, ,NA,NA,NA,0,29.51,30.18,8.4,2,9.1
1,5/14/2012,82,43,63,5,36,51,2,0,433,1903, ,0,NA,0,0,29.31,30.05,2.5,19,5.2
2,5/14/2012,78,46,62,NA,36,51,3,0,NA,NA, ,NA,NA,NA,0,29.38,30.05,1.8,14,4.5
1,5/15/2012,86,57,72,14,45,57,0,7,432,1904,TS RA,0,NA,0,0.05,29.18,29.9,6.9,25,12.6
2,5/15/2012,84,56,70,NA,44,56,0,5,NA,NA,RA,NA,NA,NA,0,29.24,29.9,9.1,24,11.8
1,5/16/2012,65,50,58,-1,33,46,7,0,431,1905, ,0,NA,0,0,29.38,30.09,9.6,5,10.5
2,5/16/2012,63,52,58,NA,33,46,7,0,NA,NA, ,NA,NA,NA,0,29.44,30.08,11.6,4,12.6
1,5/17/2012,74,45,60,1,39,50,5,0,430,1906, ,0,NA,0,0,29.38,30.1,5.3,11,5.8
2,5/17/2012,71,49,60,NA,40,51,5,0,NA,NA, ,NA,NA,NA,0,29.44,30.1,5.3,11,6.1
1,5/18/2012,85,53,69,9,41,54,0,4,429,1907, ,0,NA,0,0,29.29,30.02,8.7,16,9.2
2,5/18/2012,85,57,71,NA,38,54,0,6,NA,NA, ,NA,NA,NA,0,29.36,30.02,7.4,15,8.4
1,5/19/2012,92,59,76,16,53,62,0,11,428,1908, ,0,NA,0,0,29.29,30,8.2,17,9.1
2,5/19/2012,91,64,78,NA,52,62,0,13,NA,NA, ,NA,NA,NA,0,29.35,29.99,7.3,16,8.6
1,5/20/2012,93,65,79,18,57,65,0,14,427,1909,TSRA RA,0,NA,0,0.14,29.28,29.98,8.2,22,11.6
2,5/20/2012,92,65,79,NA,57,65,0,14,NA,NA,TSRA RA,NA,NA,NA,0.14,29.34,29.97,9.4,21,10.9
1,5/21/2012,67,54,61,0,44,52,4,0,426,1910, ,0,NA,0,0,29.39,30.11,11.6,1,12.6
2,5/21/2012,65,54,60,NA,44,52,5,0,NA,NA, ,NA,NA,NA,0,29.44,30.1,12.5,36,13.6
1,5/22/2012,71,50,61,0,41,51,4,0,425,1911, ,0,NA,0,0,29.28,30.02,6.1,5,7.2
2,5/22/2012,68,49,59,NA,42,51,6,0,NA,NA, ,NA,NA,NA,0,29.34,30.01,5.9,4,7.9
1,5/23/2012,82,47,65,4,42,54,0,0,425,1912, ,0,NA,0,0,29.1,29.84,6.6,16,6.9
2,5/23/2012,82,49,66,NA,41,54,0,1,NA,NA, ,NA,NA,NA,0,29.16,29.84,5.9,16,6.6
1,5/24/2012,90,64,77,15,53,63,0,12,424,1913, ,0,NA,0,0,28.97,29.69,17.5,18,17.7
2,5/24/2012,90,67,79,NA,52,63,0,14,NA,NA, ,NA,NA,NA,0,29.04,29.68,15.1,18,15.2
1,5/25/2012,83,65,74,12,49,59,0,9,423,1914, ,0,NA,0,0,29.31,29.98,3.4,3,10
2,5/25/2012,80,67,74,NA,49,59,0,9,NA,NA, ,NA,NA,NA,0,29.36,29.96,4.3,5,10.8
1,5/26/2012,86,60,73,11,54,61,0,8,422,1915,RA,0,NA,0,0,29.37,30.07,9.6,7,11.2
2,5/26/2012,82,63,73,NA,54,62,0,8,NA,NA, ,NA,NA,NA,0,29.41,30.05,10.4,7,11.3
1,5/27/2012,97,70,84,22,59,68,0,19,422,1916, ,0,NA,0,0,29.16,29.9,8.7,18,10.1
2,5/27/2012,97,73,85,NA,58,68,0,20,NA,NA, ,NA,NA,NA,0,29.23,29.88,9.4,18,10.7
1,5/28/2012,95,77,86,23,60,69,0,21,421,1916, ,0,NA,0,0,29.03,29.75,13.4,22,14
2,5/28/2012,94,74,84,NA,60,68,0,19,NA,NA,RA,NA,NA,NA,0.02,29.1,29.74,14.2,22,14.9
1,5/29/2012,85,61,73,9,46,59,0,8,421,1917, ,0,NA,0,0,29.1,29.81,11.1,28,12.2
2,5/29/2012,85,64,75,NA,45,59,0,10,NA,NA, ,NA,NA,NA,0,29.16,29.79,10.2,28,11.5
1,5/30/2012,70,53,62,-2,46,53,3,0,420,1918, ,0,NA,0,0,29.22,29.91,5.4,36,9.6
2,5/30/2012,69,53,61,NA,46,53,4,0,NA,NA, ,NA,NA,NA,0,29.28,29.9,5.9,36,10.4
1,5/31/2012,54,47,51,-13,45,48,14,0,420,1919,RA BR,0,NA,0,1.12,29.2,29.95,10.3,4,11
2,5/31/2012,55,49,52,NA,45,48,13,0,NA,NA,RA BR,NA,NA,NA,0.97,29.25,29.94,12.4,3,13
1,6/1/2012,65,49,57,-7,43,49,8,0,419,1920,RA,0,NA,0,0.01,29.07,29.8,7.3,36,9.9
2,6/1/2012,64,49,57,NA,44,49,8,0,NA,NA,RA BR,NA,NA,NA,0.03,29.12,29.79,9,36,10.8
1,6/2/2012,76,49,63,-1,46,55,2,0,419,1920, ,0,NA,0,0,29.03,29.75,10.6,26,10.8
2,6/2/2012,74,49,62,NA,47,55,3,0,NA,NA, ,NA,NA,NA,0,29.1,29.75,11.7,25,12.2
1,6/3/2012,81,57,69,5,48,58,0,4,418,1921, ,0,NA,0,0,29.1,29.81,9.5,28,9.7
2,6/3/2012,80,56,68,NA,48,58,0,3,NA,NA, ,NA,NA,NA,0,29.16,29.8,8.6,27,9.5
1,6/4/2012,75,59,67,3,47,56,0,2,418,1922, ,0,NA,0,0,29.18,29.89,7.5,4,8.2
2,6/4/2012,74,59,67,NA,47,56,0,2,NA,NA, ,NA,NA,NA,0,29.24,29.87,7.9,2,9.1
1,6/5/2012,70,57,64,-1,49,56,1,0,417,1923, ,0,NA,0,0,29.29,30,8.9,4,9.2
2,6/5/2012,69,57,63,NA,49,56,2,0,NA,NA, ,NA,NA,NA,0,29.35,29.99,9.6,3,10.1
1,6/6/2012,76,52,64,-2,46,55,1,0,417,1923, ,0,NA,0,0,29.36,30.07,6.2,4,6.5
2,6/6/2012,74,56,65,NA,47,56,0,0,NA,NA, ,NA,NA,NA,0,29.41,30.06,5.7,3,6
1,6/7/2012,82,54,68,2,44,56,0,3,417,1924, ,0,NA,0,0,29.38,30.09,2.2,10,4.5
2,6/7/2012,78,54,66,NA,45,56,0,1,NA,NA, ,NA,NA,NA,0,29.43,30.09,3.3,9,6
1,6/8/2012,88,54,71,5,49,60,0,6,417,1925, ,0,NA,0,0,29.26,29.99,7.2,25,7.7
2,6/8/2012,87,59,73,NA,48,60,0,8,NA,NA, ,NA,NA,NA,0,29.33,29.99,6.6,23,7.2
1,6/9/2012,90,65,78,12,50,62,0,13,416,1925, ,0,NA,0,0,29.18,29.9,9.3,22,10.1
2,6/9/2012,89,66,78,NA,50,62,0,13,NA,NA, ,NA,NA,NA,0,29.24,29.89,9.4,22,10.4
1,6/10/2012,93,67,80,13,56,66,0,15,416,1926, ,0,NA,0,0,29.2,29.9,11.9,19,12.3
2,6/10/2012,92,71,82,NA,55,65,0,17,NA,NA, ,NA,NA,NA,0,29.26,29.89,10.4,18,10.8
1,6/11/2012,90,70,80,13,62,68,0,15,416,1926,RA,0,NA,0,0,29.12,29.82,8.9,23,11.1
2,6/11/2012,90,72,81,NA,63,69,0,16,NA,NA, ,NA,NA,NA,0,29.18,29.81,9.4,22,11.1
1,6/12/2012,78,59,69,1,46,57,0,4,416,1927, ,0,NA,0,0,29.34,30.03,7,33,10.5
2,6/12/2012,77,62,70,NA,47,57,0,5,NA,NA, ,NA,NA,NA,0,29.39,30.01,6,34,10.9
1,6/13/2012,72,54,63,-5,45,55,2,0,416,1927, ,0,NA,0,0,29.43,30.15,7.2,8,7.5
2,6/13/2012,71,57,64,NA,45,55,1,0,NA,NA, ,NA,NA,NA,0,29.49,30.14,8.3,8,8.4
1,6/14/2012,87,56,72,4,48,59,0,7,416,1928, ,0,NA,0,0,29.34,30.08,7.9,13,9
2,6/14/2012,86,60,73,NA,48,59,0,8,NA,NA, ,NA,NA,NA,0,29.41,30.07,7.3,12,8.4
1,6/15/2012,94,59,77,9,49,62,0,12,416,1928, ,0,NA,0,0,29.33,30.04,8.2,16,9.7
2,6/15/2012,93,67,80,NA,48,61,0,15,NA,NA, ,NA,NA,NA,0,29.39,30.03,7.4,15,8.6
1,6/16/2012,94,69,82,13,60,68,0,17,416,1929,RA BR,0,NA,0,0.31,29.23,29.95,10,20,11.3
2,6/16/2012,94,69,82,NA,60,68,0,17,NA,NA,RA BR,NA,NA,NA,0.38,29.29,29.94,11.9,19,12.7
1,6/17/2012,87,69,78,9,59,66,0,13,416,1929,RA BR,0,NA,0,0.11,29.13,29.85,5.7,23,7.1
2,6/17/2012,85,68,77,NA,59,66,0,12,NA,NA,RA BR,NA,NA,NA,0.15,29.19,29.84,5.3,23,7.8
1,6/18/2012,94,69,82,12,65,71,0,17,416,1929, ,0,NA,0,0,29.03,29.73,16.8,21,17.2
2,6/18/2012,92,72,82,NA,65,71,0,17,NA,NA, ,NA,NA,NA,0,29.1,29.72,16.9,21,17.3
1,6/19/2012,95,78,87,17,65,72,0,22,416,1930, ,0,NA,0,0,29.21,29.89,14.9,21,15.5
2,6/19/2012,94,75,85,NA,65,71,0,20,NA,NA, ,NA,NA,NA,0,29.28,29.88,13.6,20,13.9
1,6/20/2012,95,77,86,16,62,71,0,21,416,1930, ,0,NA,0,0,29.22,29.93,15.2,21,15.4
2,6/20/2012,93,76,85,NA,62,70,0,20,NA,NA, ,NA,NA,NA,0,29.29,29.92,14.8,20,15
1,6/21/2012,85,70,78,8,59,66,0,13,416,1930,RA,0,NA,0,0.01,29.21,29.91,7.5,27,9.8
2,6/21/2012,83,70,77,NA,60,67,0,12,NA,NA, ,NA,NA,NA,0.03,29.26,29.89,7.2,26,9.4
1,6/22/2012,87,64,76,6,52,62,0,11,417,1931, ,0,NA,0,0,29.26,29.97,2.6,34,6.6
2,6/22/2012,83,63,73,NA,52,62,0,8,NA,NA, ,NA,NA,NA,0,29.32,29.95,1.7,5,5.4
1,6/23/2012,87,62,75,5,55,64,0,10,417,1931, ,0,NA,0,0,29.28,30,3.2,8,5.7
2,6/23/2012,86,63,75,NA,55,63,0,10,NA,NA, ,NA,NA,NA,0,29.34,29.98,3,8,4.8
1,6/24/2012,94,65,80,9,57,65,0,15,417,1931, ,0,NA,0,0,29.25,29.96,3.1,4,7
2,6/24/2012,92,70,81,NA,58,66,0,16,NA,NA, ,NA,NA,NA,0,29.29,29.93,1.7,3,8.2
1,6/25/2012,76,60,68,-3,49,58,0,3,417,1931, ,0,NA,0,0,29.35,30.06,13.6,4,14
2,6/25/2012,74,63,69,NA,48,58,0,4,NA,NA, ,NA,NA,NA,0,29.4,30.04,15.4,3,15.7
1,6/26/2012,83,56,70,-1,50,59,0,5,418,1931, ,0,NA,0,0,29.27,30,3.5,9,4.9
2,6/26/2012,81,63,72,NA,51,60,0,7,NA,NA, ,NA,NA,NA,0,29.33,29.99,5.6,9,6.7
1,6/27/2012,92,57,75,4,51,63,0,10,418,1931, ,0,NA,0,0,29.13,29.87,12.1,20,12.4
