"","Species","Latitude","Longitude","WnvPresent","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"6727","CULEX RESTUANS",41.974689,-87.890615,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6728","CULEX PIPIENS",41.974689,-87.890615,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6729","CULEX PIPIENS",41.974689,-87.890615,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6730","CULEX PIPIENS",41.974689,-87.890615,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6731","CULEX SALINARIUS",41.974689,-87.890615,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6732","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6733","CULEX RESTUANS",41.957799,-87.930995,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6734","CULEX RESTUANS",41.957799,-87.930995,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6735","CULEX RESTUANS",41.957799,-87.930995,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6736","CULEX RESTUANS",41.957799,-87.930995,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6737","CULEX PIPIENS",41.957799,-87.930995,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6738","CULEX PIPIENS/RESTUANS",41.925198,-87.746381,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6739","CULEX RESTUANS",41.925198,-87.746381,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6740","CULEX PIPIENS/RESTUANS",41.973845,-87.805059,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6741","CULEX PIPIENS/RESTUANS",41.973845,-87.805059,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6742","CULEX PIPIENS/RESTUANS",41.973845,-87.805059,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6743","CULEX RESTUANS",41.973845,-87.805059,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6744","CULEX TERRITANS",41.973845,-87.805059,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6745","CULEX PIPIENS/RESTUANS",41.743402,-87.731435,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6746","CULEX RESTUANS",41.743402,-87.731435,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6747","CULEX PIPIENS/RESTUANS",41.728495,-87.600963,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6748","CULEX RESTUANS",41.728495,-87.600963,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6749","CULEX PIPIENS/RESTUANS",41.947227,-87.671457,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6750","CULEX RESTUANS",41.947227,-87.671457,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6751","CULEX PIPIENS/RESTUANS",41.793818,-87.654234,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6752","CULEX RESTUANS",41.793818,-87.654234,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6753","CULEX PIPIENS",41.793818,-87.654234,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6754","CULEX RESTUANS",41.904194,-87.756155,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6755","CULEX PIPIENS/RESTUANS",41.951866,-87.725057,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6756","CULEX RESTUANS",41.951866,-87.725057,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6757","CULEX TERRITANS",41.951866,-87.725057,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6758","CULEX RESTUANS",41.763733,-87.742302,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6759","CULEX RESTUANS",41.98728,-87.666066,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6760","CULEX PIPIENS/RESTUANS",41.912563,-87.668055,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6761","CULEX RESTUANS",41.912563,-87.668055,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6762","CULEX PIPIENS/RESTUANS",41.776428,-87.627096,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6763","CULEX RESTUANS",41.776428,-87.627096,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6764","CULEX PIPIENS",41.776428,-87.627096,0,87,70,79,5,60,66,0,14,429,1926," ",0,29.27,29.98,5.4,9,6.7
"6765","CULEX PIPIENS/RESTUANS",41.95469,-87.800991,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6766","CULEX RESTUANS",41.95469,-87.800991,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6767","CULEX PIPIENS/RESTUANS",41.891118,-87.654491,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6768","CULEX PIPIENS/RESTUANS",41.867108,-87.654224,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6769","CULEX RESTUANS",41.867108,-87.654224,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6770","CULEX PIPIENS/RESTUANS",41.896282,-87.655232,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6771","CULEX PIPIENS/RESTUANS",41.921965,-87.632085,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6772","CULEX PIPIENS/RESTUANS",41.720848,-87.666014,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6773","CULEX RESTUANS",41.720848,-87.666014,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6774","CULEX PIPIENS",41.720848,-87.666014,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6775","CULEX PIPIENS/RESTUANS",41.944869,-87.832763,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6776","CULEX RESTUANS",41.944869,-87.832763,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6777","CULEX PIPIENS",41.944869,-87.832763,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6778","CULEX RESTUANS",41.986921,-87.689778,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6779","CULEX PIPIENS/RESTUANS",41.801498,-87.763416,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6780","CULEX RESTUANS",41.801498,-87.763416,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6781","CULEX PIPIENS",41.801498,-87.763416,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6782","CULEX TERRITANS",41.801498,-87.763416,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6783","CULEX PIPIENS/RESTUANS",41.906638,-87.701431,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6784","CULEX RESTUANS",41.906638,-87.701431,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6785","CULEX PIPIENS",41.723195,-87.64997,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6786","CULEX PIPIENS/RESTUANS",41.868077,-87.666901,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6787","CULEX RESTUANS",41.868077,-87.666901,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6788","CULEX PIPIENS",41.868077,-87.666901,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6789","CULEX PIPIENS/RESTUANS",41.662014,-87.724608,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6790","CULEX RESTUANS",41.662014,-87.724608,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6791","CULEX TERRITANS",41.662014,-87.724608,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6792","CULEX PIPIENS/RESTUANS",41.878114,-87.629798,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6793","CULEX RESTUANS",41.878114,-87.629798,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6794","CULEX PIPIENS/RESTUANS",41.932094,-87.700117,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6795","CULEX RESTUANS",41.932094,-87.700117,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6796","CULEX PIPIENS",41.932094,-87.700117,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6797","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6798","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6799","CULEX RESTUANS",41.916265,-87.800515,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6800","CULEX PIPIENS",41.916265,-87.800515,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6801","CULEX PIPIENS/RESTUANS",41.846075,-87.716277,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6802","CULEX RESTUANS",41.846075,-87.716277,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6803","CULEX PIPIENS",41.846075,-87.716277,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6804","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6805","CULEX PIPIENS",41.682587,-87.707973,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6806","CULEX PIPIENS/RESTUANS",41.948167,-87.730698,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6807","CULEX PIPIENS",41.963976,-87.69181,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6808","CULEX PIPIENS/RESTUANS",41.964242,-87.757639,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6809","CULEX PIPIENS/RESTUANS",41.964242,-87.757639,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6810","CULEX RESTUANS",41.964242,-87.757639,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6811","CULEX PIPIENS",41.964242,-87.757639,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6812","CULEX PIPIENS/RESTUANS",42.008314,-87.777921,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6813","CULEX RESTUANS",42.008314,-87.777921,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6814","CULEX PIPIENS/RESTUANS",41.991429,-87.747113,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6815","CULEX PIPIENS/RESTUANS",41.868142,-87.696269,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6816","CULEX RESTUANS",41.868142,-87.696269,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6817","CULEX PIPIENS",41.868142,-87.696269,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6818","CULEX PIPIENS/RESTUANS",41.923738,-87.785288,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6819","CULEX PIPIENS/RESTUANS",42.010412,-87.66214,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6820","CULEX TERRITANS",42.010412,-87.66214,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6821","CULEX PIPIENS/RESTUANS",41.89923,-87.716788,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6822","CULEX RESTUANS",41.89923,-87.716788,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6823","CULEX PIPIENS",41.89923,-87.716788,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6824","CULEX PIPIENS/RESTUANS",41.94016,-87.794896,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6825","CULEX RESTUANS",41.94016,-87.794896,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6826","CULEX PIPIENS/RESTUANS",41.903002,-87.688267,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6827","CULEX PIPIENS/RESTUANS",41.960616,-87.777189,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6828","CULEX PIPIENS/RESTUANS",41.704336,-87.703736,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6829","CULEX RESTUANS",41.704336,-87.703736,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6830","CULEX PIPIENS",41.704336,-87.703736,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6831","CULEX PIPIENS/RESTUANS",41.911824,-87.726737,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6832","CULEX RESTUANS",41.911824,-87.726737,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6833","CULEX PIPIENS/RESTUANS",41.801179,-87.679447,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6834","CULEX RESTUANS",41.801179,-87.679447,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6835","CULEX PIPIENS/RESTUANS",41.800737,-87.71188,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6836","CULEX RESTUANS",41.800737,-87.71188,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6837","CULEX PIPIENS/RESTUANS",41.778297,-87.752411,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6838","CULEX RESTUANS",41.778297,-87.752411,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6839","CULEX PIPIENS",41.778297,-87.752411,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6840","CULEX PIPIENS/RESTUANS",41.768388,-87.678649,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6841","CULEX PIPIENS",41.768388,-87.678649,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6842","CULEX PIPIENS/RESTUANS",41.773215,-87.60088,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6843","CULEX RESTUANS",41.773215,-87.60088,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6844","CULEX PIPIENS",41.773215,-87.60088,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6845","CULEX PIPIENS/RESTUANS",41.822536,-87.666343,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6846","CULEX RESTUANS",41.822536,-87.666343,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6847","CULEX PIPIENS/RESTUANS",41.766202,-87.562889,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6848","CULEX RESTUANS",41.766202,-87.562889,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6849","CULEX PIPIENS/RESTUANS",41.754676,-87.612922,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6850","CULEX RESTUANS",41.754676,-87.612922,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6851","CULEX PIPIENS/RESTUANS",41.803423,-87.642984,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6852","CULEX RESTUANS",41.803423,-87.642984,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6853","CULEX PIPIENS/RESTUANS",41.754292,-87.590773,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6854","CULEX RESTUANS",41.754292,-87.590773,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6855","CULEX PIPIENS/RESTUANS",41.798697,-87.736812,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6856","CULEX PIPIENS/RESTUANS",41.798697,-87.736812,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6857","CULEX PIPIENS/RESTUANS",41.798697,-87.736812,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6858","CULEX PIPIENS/RESTUANS",41.798697,-87.736812,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6859","CULEX RESTUANS",41.798697,-87.736812,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6860","CULEX PIPIENS",41.798697,-87.736812,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6861","CULEX PIPIENS/RESTUANS",41.776156,-87.778927,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6862","CULEX PIPIENS/RESTUANS",41.82561,-87.726549,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6863","CULEX RESTUANS",41.82561,-87.726549,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6864","CULEX PIPIENS",41.82561,-87.726549,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6865","CULEX PIPIENS/RESTUANS",41.673408,-87.599862,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6866","CULEX RESTUANS",41.673408,-87.599862,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6867","CULEX PIPIENS",41.673408,-87.599862,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6868","CULEX PIPIENS/RESTUANS",41.726465,-87.585413,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6869","CULEX PIPIENS/RESTUANS",41.678618,-87.559308,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6870","CULEX RESTUANS",41.678618,-87.559308,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6871","CULEX TERRITANS",41.678618,-87.559308,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6872","CULEX PIPIENS/RESTUANS",41.740641,-87.546587,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6873","CULEX PIPIENS",41.740641,-87.546587,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6874","CULEX RESTUANS",41.680946,-87.535198,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6875","CULEX PIPIENS",41.680946,-87.535198,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6876","CULEX TERRITANS",41.680946,-87.535198,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6877","CULEX PIPIENS/RESTUANS",41.704572,-87.565666,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6878","CULEX RESTUANS",41.704572,-87.565666,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6879","CULEX PIPIENS",41.704572,-87.565666,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6880","CULEX TERRITANS",41.704572,-87.565666,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6881","CULEX PIPIENS/RESTUANS",41.750498,-87.605294,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6882","CULEX RESTUANS",41.750498,-87.605294,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6883","CULEX PIPIENS",41.750498,-87.605294,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6884","CULEX PIPIENS/RESTUANS",41.984809,-87.728492,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6885","CULEX RESTUANS",41.984809,-87.728492,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6886","CULEX TERRITANS",41.984809,-87.728492,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6887","CULEX PIPIENS/RESTUANS",41.992478,-87.862995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6888","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6889","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6890","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,1,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6891","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6892","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6893","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6894","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6895","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6896","CULEX RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6897","CULEX RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6898","CULEX RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6899","CULEX RESTUANS",41.974689,-87.890615,1,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6900","CULEX RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6901","CULEX RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6902","CULEX RESTUANS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6903","CULEX PIPIENS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6904","CULEX PIPIENS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6905","CULEX PIPIENS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6906","CULEX PIPIENS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6907","CULEX PIPIENS",41.974689,-87.890615,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6908","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6909","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6910","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6911","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6912","CULEX RESTUANS",41.957799,-87.930995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
"6913","CULEX PIPIENS",41.957799,-87.930995,0,88,73,81,7,66,71,0,16,438,1918," ",0,29.2,29.91,3.4,32,6.5
